351.09,-277.57,370.59
348.09,-282.07,367.59
346.59,-283.57,376.59
340.59,-282.07,384.1
336.08,-267.07,367.59
342.09,-265.57,369.09
340.59,-285.07,370.59
340.59,-303.08,367.59
358.59,-274.57,360.09
357.09,-283.57,379.59
351.09,-271.57,370.59
349.59,-273.07,361.59
355.59,-285.07,378.09
349.59,-276.07,379.59
352.59,-283.57,382.6
339.08,-280.57,366.09
357.09,-280.57,372.09
340.59,-292.57,375.09
336.08,-271.57,364.59
346.59,-276.07,366.09
340.59,-274.57,367.59
357.09,-280.57,376.59
352.59,-276.07,376.59
349.59,-283.57,372.09
330.08,-274.57,375.09
346.59,-268.57,376.59
333.08,-289.57,360.09
346.59,-283.57,379.59
336.08,-285.07,364.59
339.08,-268.57,366.09
342.09,-283.57,366.09
351.09,-285.07,381.1
348.09,-274.57,370.59
355.59,-271.57,367.59
358.59,-277.57,378.09
346.59,-280.57,379.59
360.09,-283.57,366.09
357.09,-294.07,361.59
355.59,-289.57,367.59
349.59,-280.57,379.59
348.09,-282.07,378.09
357.09,-280.57,372.09
342.09,-276.07,376.59
348.09,-267.07,375.09
346.59,-283.57,387.1
346.59,-294.07,393.1
346.59,-283.57,369.09
343.59,-282.07,367.59
348.09,-277.57,384.1
355.59,-282.07,375.09
339.08,-291.07,376.59
357.09,-273.07,382.6
357.09,-283.57,379.59
358.59,-289.57,367.59
358.59,-271.57,384.1
339.08,-291.07,376.59
349.59,-283.57,379.59
351.09,-300.08,367.59
351.09,-271.57,360.09
343.59,-277.57,364.59
336.08,-282.07,381.1
342.09,-273.07,382.6
351.09,-271.57,375.09
333.08,-282.07,367.59
360.09,-276.07,382.6
358.59,-282.07,375.09
346.59,-280.57,369.09
340.59,-282.07,375.09
346.59,-286.57,382.6
349.59,-280.57,387.1
348.09,-271.57,388.6
349.59,-280.57,382.6
355.59,-274.57,367.59
343.59,-289.57,378.09
351.09,-285.07,367.59
343.59,-300.08,370.59
346.59,-283.57,366.09
351.09,-292.57,367.59
369.09,-274.57,384.1
336.08,-277.57,367.59
346.59,-283.57,376.59
333.08,-292.57,381.1
348.09,-285.07,384.1
355.59,-285.07,388.6
357.09,-276.07,382.6
355.59,-282.07,375.09
339.08,-283.57,379.59
343.59,-277.57,378.09
349.59,-283.57,372.09
339.08,-283.57,379.59
342.09,-265.57,379.59
348.09,-271.57,388.6
339.08,-276.07,382.6
349.59,-280.57,358.59
348.09,-289.57,378.09
340.59,-267.07,378.09
346.59,-280.57,393.1
349.59,-280.57,379.59
351.09,-274.57,364.59
336.08,-274.57,360.09
331.58,-268.57,366.09
346.59,-273.07,379.59
349.59,-265.57,379.59
334.58,-276.07,369.09
336.08,-264.07,375.09
348.09,-295.57,381.1
351.09,-277.57,378.09
340.59,-292.57,370.59
343.59,-277.57,391.6
342.09,-286.57,361.59
342.09,-294.07,358.59
351.09,-282.07,388.6
355.59,-282.07,375.09
349.59,-283.57,366.09
358.59,-277.57,367.59
334.58,-291.07,376.59
355.59,-271.57,375.09
355.59,-285.07,388.6
340.59,-285.07,378.09
348.09,-282.07,360.09
355.59,-285.07,378.09
351.09,-295.57,367.59
346.59,-276.07,376.59
334.58,-276.07,376.59
352.59,-291.07,372.09
349.59,-280.57,379.59
343.59,-282.07,370.59
358.59,-267.07,360.09
330.08,-282.07,375.09
346.59,-262.57,382.6
342.09,-291.07,376.59
348.09,-274.57,381.1
361.59,-271.57,370.59
349.59,-286.57,366.09
343.59,-282.07,375.09
348.09,-277.57,367.59
351.09,-285.07,370.59
352.59,-283.57,379.59
334.58,-286.57,372.09
351.09,-277.57,367.59
343.59,-295.57,378.09
336.08,-282.07,388.6
336.08,-285.07,367.59
355.59,-277.57,360.09
351.09,-289.57,375.09
351.09,-259.56,370.59
351.09,-289.57,364.59
360.09,-268.57,376.59
352.59,-280.57,369.09
346.59,-294.07,372.09
351.09,-282.07,364.59
351.09,-289.57,375.09
348.09,-274.57,367.59
357.09,-276.07,366.09
334.58,-276.07,372.09
351.09,-264.07,364.59
343.59,-271.57,370.59
346.59,-294.07,382.6
352.59,-283.57,372.09
358.59,-271.57,378.09
349.59,-265.57,369.09
343.59,-289.57,378.09
358.59,-282.07,357.09
333.08,-285.07,367.59
330.08,-264.07,381.1
348.09,-271.57,367.59
343.59,-282.07,370.59
357.09,-283.57,376.59
342.09,-286.57,376.59
364.59,-283.57,369.09
324.08,-283.57,382.6
348.09,-289.57,364.59
336.08,-282.07,381.1
339.08,-280.57,387.1
351.09,-282.07,384.1
346.59,-276.07,369.09
358.59,-289.57,378.09
343.59,-267.07,357.09
339.08,-265.57,369.09
339.08,-280.57,376.59
348.09,-282.07,375.09
325.58,-285.07,375.09
343.59,-282.07,388.6
343.59,-271.57,384.1
333.08,-282.07,378.09
340.59,-274.57,384.1
349.59,-273.07,379.59
355.59,-274.57,364.59
336.08,-274.57,391.6
355.59,-295.57,370.59
346.59,-268.57,376.59
336.08,-271.57,370.59
339.08,-283.57,379.59
369.09,-295.57,381.1
348.09,-277.57,364.59
342.09,-294.07,376.59
349.59,-291.07,369.09
336.08,-277.57,370.59
360.09,-291.07,376.59
349.59,-276.07,369.09
342.09,-283.57,379.59
343.59,-277.57,370.59
346.59,-273.07,372.09
342.09,-273.07,372.09
342.09,-283.57,379.59
351.09,-282.07,357.09
342.09,-294.07,369.09
336.08,-274.57,378.09
340.59,-267.07,364.59
331.58,-283.57,369.09
358.59,-277.57,360.09
330.08,-295.57,381.1
346.59,-276.07,372.09
336.08,-285.07,378.09
352.59,-280.57,376.59
342.09,-268.57,366.09
346.59,-276.07,366.09
340.59,-277.57,381.1
339.08,-262.57,382.6
346.59,-291.07,376.59
342.09,-280.57,366.09
340.59,-277.57,384.1
340.59,-285.07,375.09
352.59,-286.57,379.59
357.09,-276.07,376.59
349.59,-280.57,372.09
352.59,-276.07,372.09
348.09,-285.07,370.59
331.58,-276.07,376.59
340.59,-282.07,378.09
346.59,-273.07,369.09
355.59,-274.57,378.09
334.58,-276.07,366.09
357.09,-273.07,376.59
355.59,-277.57,367.59
357.09,-280.57,382.6
349.59,-268.57,379.59
343.59,-274.57,375.09
360.09,-276.07,358.59
348.09,-271.57,381.1
349.59,-273.07,369.09
348.09,-277.57,381.1
336.08,-289.57,375.09
343.59,-289.57,378.09
343.59,-274.57,388.6
334.58,-276.07,369.09
339.08,-291.07,379.59
360.09,-283.57,369.09
333.08,-277.57,367.59
366.09,-285.07,378.09
336.08,-271.57,370.59
343.59,-282.07,360.09
333.08,-267.07,364.59
349.59,-286.57,372.09
348.09,-282.07,378.09
339.08,-283.57,372.09
349.59,-268.57,361.59
346.59,-276.07,366.09
346.59,-273.07,372.09
330.08,-274.57,364.59
348.09,-282.07,384.1
339.08,-276.07,372.09
339.08,-291.07,382.6
336.08,-282.07,370.59
331.58,-283.57,382.6
357.09,-265.57,379.59
351.09,-285.07,367.59
346.59,-280.57,369.09
334.58,-283.57,372.09
346.59,-276.07,369.09
355.59,-274.57,367.59
352.59,-291.07,361.59
342.09,-283.57,376.59
349.59,-280.57,379.59
340.59,-282.07,370.59
364.59,-291.07,369.09
342.09,-294.07,376.59
351.09,-282.07,360.09
352.59,-286.57,376.59
340.59,-282.07,370.59
334.58,-283.57,369.09
349.59,-276.07,369.09
346.59,-283.57,379.59
325.58,-292.57,375.09
346.59,-273.07,376.59
343.59,-289.57,370.59
349.59,-276.07,369.09
355.59,-292.57,375.09
349.59,-273.07,369.09
346.59,-283.57,366.09
349.59,-276.07,369.09
349.59,-298.57,376.59
334.58,-276.07,358.59
352.59,-268.57,387.1
364.59,-265.57,372.09
340.59,-271.57,367.59
342.09,-286.57,382.6
358.59,-285.07,367.59
331.58,-291.07,382.6
343.59,-267.07,360.09
327.08,-276.07,382.6
339.08,-276.07,366.09
343.59,-271.57,357.09
348.09,-285.07,364.59
331.58,-291.07,379.59
342.09,-276.07,372.09
343.59,-277.57,381.1
349.59,-276.07,372.09
339.08,-276.07,379.59
342.09,-276.07,372.09
360.09,-291.07,369.09
346.59,-283.57,358.59
346.59,-268.57,376.59
351.09,-282.07,364.59
349.59,-280.57,390.1
346.59,-286.57,376.59
342.09,-298.57,355.59
360.09,-283.57,379.59
352.59,-276.07,372.09
358.59,-277.57,360.09
351.09,-289.57,370.59
351.09,-264.07,375.09
346.59,-255.06,372.09
339.08,-301.58,379.59
349.59,-276.07,361.59
355.59,-282.07,384.1
348.09,-285.07,381.1
343.59,-300.08,381.1
348.09,-285.07,367.59
342.09,-276.07,387.1
351.09,-289.57,375.09
352.59,-276.07,361.59
333.08,-274.57,378.09
351.09,-285.07,360.09
343.59,-282.07,375.09
334.58,-268.57,382.6
343.59,-289.57,378.09
334.58,-283.57,369.09
340.59,-264.07,367.59
361.59,-285.07,370.59
330.08,-277.57,360.09
334.58,-286.57,358.59
342.09,-283.57,387.1
334.58,-273.07,372.09
351.09,-274.57,381.1
343.59,-271.57,370.59
340.59,-277.57,378.09
334.58,-283.57,369.09
358.59,-264.07,357.09
346.59,-283.57,372.09
336.08,-282.07,378.09
346.59,-280.57,376.59
348.09,-274.57,360.09
351.09,-274.57,370.59
339.08,-280.57,366.09
355.59,-285.07,367.59
343.59,-271.57,367.59
339.08,-265.57,379.59
349.59,-273.07,369.09
336.08,-274.57,378.09
327.08,-301.58,376.59
355.59,-285.07,388.6
342.09,-268.57,366.09
349.59,-291.07,382.6
342.09,-286.57,379.59
349.59,-273.07,372.09
346.59,-273.07,372.09
346.59,-280.57,369.09
349.59,-280.57,358.59
340.59,-271.57,370.59
351.09,-277.57,367.59
336.08,-292.57,381.1
367.59,-280.57,372.09
336.08,-282.07,375.09
340.59,-277.57,367.59
348.09,-285.07,375.09
346.59,-280.57,366.09
339.08,-286.57,369.09
324.08,-280.57,372.09
346.59,-286.57,382.6
339.08,-262.57,382.6
355.59,-285.07,370.59
349.59,-283.57,366.09
348.09,-274.57,378.09
358.59,-271.57,370.59
333.08,-274.57,375.09
336.08,-282.07,367.59
343.59,-264.07,364.59
348.09,-277.57,370.59
352.59,-273.07,369.09
348.09,-271.57,367.59
342.09,-283.57,372.09
334.58,-268.57,379.59
348.09,-285.07,367.59
346.59,-294.07,379.59
346.59,-276.07,366.09
355.59,-277.57,367.59
355.59,-285.07,384.1
343.59,-285.07,384.1
348.09,-274.57,378.09
348.09,-277.57,367.59
349.59,-273.07,372.09
342.09,-273.07,379.59
346.59,-280.57,376.59
358.59,-277.57,370.59
346.59,-283.57,372.09
342.09,-280.57,376.59
342.09,-280.57,372.09
348.09,-285.07,381.1
357.09,-291.07,382.6
351.09,-277.57,375.09
352.59,-280.57,376.59
355.59,-277.57,378.09
355.59,-282.07,391.6
333.08,-289.57,378.09
343.59,-282.07,364.59
357.09,-286.57,376.59
355.59,-295.57,381.1
336.08,-289.57,381.1
343.59,-277.57,370.59
348.09,-282.07,378.09
349.59,-276.07,369.09
348.09,-285.07,381.1
349.59,-298.57,372.09
333.08,-282.07,381.1
340.59,-274.57,364.59
346.59,-286.57,366.09
360.09,-273.07,369.09
336.08,-282.07,364.59
351.09,-277.57,375.09
346.59,-276.07,366.09
334.58,-286.57,376.59
339.08,-268.57,372.09
357.09,-276.07,376.59
346.59,-286.57,376.59
348.09,-274.57,354.09
342.09,-280.57,369.09
331.58,-268.57,369.09
342.09,-283.57,379.59
357.09,-276.07,376.59
333.08,-292.57,370.59
342.09,-286.57,372.09
330.08,-289.57,381.1
348.09,-285.07,367.59
342.09,-276.07,361.59
343.59,-282.07,391.6
343.59,-274.57,381.1
346.59,-291.07,372.09
348.09,-259.56,367.59
355.59,-274.57,370.59
358.59,-282.07,378.09
336.08,-289.57,388.6
334.58,-283.57,376.59
342.09,-280.57,372.09
358.59,-289.57,375.09
334.58,-262.57,372.09
346.59,-291.07,379.59
352.59,-280.57,372.09
334.58,-273.07,376.59
346.59,-283.57,379.59
343.59,-285.07,375.09
358.59,-267.07,381.1
342.09,-294.07,366.09
351.09,-295.57,367.59
358.59,-282.07,378.09
349.59,-286.57,369.09
342.09,-283.57,366.09
352.59,-283.57,376.59
355.59,-285.07,381.1
342.09,-286.57,372.09
349.59,-283.57,390.1
346.59,-280.57,366.09
360.09,-280.57,387.1
343.59,-274.57,370.59
343.59,-282.07,364.59
342.09,-276.07,372.09
343.59,-267.07,370.59
331.58,-280.57,379.59
336.08,-285.07,364.59
346.59,-291.07,376.59
343.59,-277.57,367.59
357.09,-273.07,372.09
333.08,-292.57,375.09
343.59,-277.57,370.59
351.09,-277.57,375.09
343.59,-282.07,381.1
355.59,-274.57,367.59
348.09,-277.57,375.09
334.58,-283.57,372.09
339.08,-291.07,355.59
360.09,-276.07,379.59
351.09,-289.57,364.59
357.09,-283.57,379.59
348.09,-274.57,370.59
336.08,-289.57,378.09
342.09,-276.07,387.1
346.59,-298.57,355.59
355.59,-277.57,375.09
351.09,-285.07,367.59
340.59,-277.57,370.59
342.09,-273.07,366.09
346.59,-286.57,376.59
346.59,-291.07,369.09
355.59,-285.07,370.59
348.09,-285.07,378.09
343.59,-292.57,367.59
340.59,-285.07,375.09
340.59,-282.07,375.09
358.59,-295.57,370.59
336.08,-267.07,375.09
357.09,-273.07,372.09
342.09,-280.57,361.59
342.09,-273.07,358.59
343.59,-282.07,378.09
357.09,-294.07,379.59
346.59,-283.57,369.09
361.59,-274.57,381.1
339.08,-283.57,376.59
331.58,-280.57,366.09
348.09,-292.57,381.1
352.59,-273.07,372.09
343.59,-277.57,384.1
343.59,-282.07,378.09
339.08,-273.07,369.09
343.59,-282.07,364.59
349.59,-273.07,361.59
342.09,-265.57,369.09
340.59,-282.07,381.1
334.58,-291.07,372.09
346.59,-283.57,366.09
351.09,-285.07,378.09
346.59,-262.57,376.59
349.59,-286.57,366.09
352.59,-286.57,387.1
342.09,-291.07,361.59
349.59,-280.57,376.59
348.09,-277.57,375.09
346.59,-265.57,361.59
331.58,-283.57,376.59
348.09,-289.57,375.09
343.59,-282.07,364.59
357.09,-280.57,366.09
343.59,-300.08,384.1
349.59,-291.07,387.1
349.59,-291.07,382.6
342.09,-286.57,369.09
334.58,-286.57,355.59
352.59,-280.57,376.59
343.59,-282.07,375.09
355.59,-267.07,370.59
342.09,-291.07,382.6
355.59,-289.57,370.59
339.08,-273.07,376.59
346.59,-276.07,379.59
351.09,-285.07,378.09
352.59,-273.07,369.09
346.59,-298.57,382.6
342.09,-276.07,376.59
360.09,-291.07,372.09
339.08,-286.57,369.09
349.59,-291.07,376.59
339.08,-283.57,376.59
352.59,-273.07,366.09
342.09,-280.57,366.09
343.59,-295.57,370.59
360.09,-291.07,379.59
346.59,-265.57,366.09
349.59,-280.57,376.59
334.58,-283.57,376.59
336.08,-285.07,384.1
361.59,-282.07,381.1
340.59,-282.07,378.09
351.09,-289.57,378.09
357.09,-280.57,366.09
339.08,-291.07,369.09
336.08,-271.57,367.59
342.09,-280.57,390.1
346.59,-286.57,382.6
351.09,-277.57,378.09
351.09,-274.57,384.1
355.59,-274.57,375.09
349.59,-276.07,376.59
336.08,-282.07,370.59
352.59,-268.57,369.09
343.59,-289.57,384.1
357.09,-273.07,369.09
342.09,-286.57,358.59
351.09,-274.57,384.1
348.09,-271.57,367.59
342.09,-283.57,372.09
351.09,-292.57,370.59
349.59,-283.57,376.59
351.09,-285.07,364.59
358.59,-277.57,360.09
348.09,-277.57,381.1
346.59,-268.57,376.59
336.08,-271.57,370.59
342.09,-280.57,372.09
343.59,-274.57,388.6
339.08,-276.07,369.09
342.09,-280.57,379.59
340.59,-267.07,370.59
349.59,-291.07,376.59
358.59,-271.57,364.59
355.59,-295.57,367.59
339.08,-283.57,376.59
342.09,-283.57,372.09
357.09,-273.07,372.09
360.09,-280.57,369.09
343.59,-282.07,370.59
340.59,-267.07,375.09
333.08,-282.07,381.1
334.58,-276.07,372.09
346.59,-283.57,372.09
346.59,-273.07,361.59
342.09,-283.57,369.09
343.59,-285.07,381.1
348.09,-271.57,375.09
348.09,-277.57,384.1
357.09,-280.57,369.09
346.59,-280.57,366.09
352.59,-280.57,361.59
346.59,-294.07,393.1
336.08,-274.57,391.6
364.59,-280.57,369.09
346.59,-291.07,379.59
351.09,-282.07,378.09
346.59,-265.57,379.59
349.59,-291.07,372.09
336.08,-289.57,381.1
333.08,-264.07,354.09
357.09,-286.57,369.09
355.59,-277.57,370.59
351.09,-282.07,375.09
348.09,-274.57,381.1
342.09,-294.07,379.59
346.59,-291.07,372.09
348.09,-277.57,367.59
346.59,-294.07,369.09
355.59,-285.07,375.09
360.09,-283.57,376.59
333.08,-285.07,367.59
343.59,-289.57,364.59
346.59,-291.07,376.59
346.59,-268.57,355.59
343.59,-267.07,354.09
351.09,-282.07,378.09
340.59,-289.57,370.59
366.09,-256.56,375.09
360.09,-276.07,366.09
360.09,-268.57,379.59
333.08,-277.57,367.59
333.08,-289.57,375.09
358.59,-274.57,378.09
340.59,-282.07,381.1
336.08,-282.07,370.59
348.09,-292.57,378.09
343.59,-292.57,384.1
339.08,-283.57,361.59
333.08,-277.57,375.09
342.09,-273.07,387.1
333.08,-289.57,360.09
349.59,-276.07,369.09
346.59,-283.57,379.59
339.08,-283.57,382.6
349.59,-268.57,376.59
333.08,-277.57,375.09
342.09,-283.57,376.59
352.59,-280.57,382.6
360.09,-268.57,369.09
339.08,-286.57,361.59
358.59,-274.57,375.09
360.09,-276.07,372.09
346.59,-276.07,372.09
352.59,-283.57,369.09
342.09,-268.57,376.59
346.59,-280.57,376.59
340.59,-295.57,378.09
346.59,-291.07,352.59
349.59,-280.57,361.59
340.59,-267.07,375.09
351.09,-274.57,357.09
340.59,-274.57,378.09
340.59,-289.57,364.59
336.08,-285.07,367.59
352.59,-273.07,369.09
349.59,-283.57,358.59
331.58,-280.57,372.09
327.08,-283.57,361.59
348.09,-282.07,367.59
342.09,-280.57,382.6
343.59,-285.07,364.59
336.08,-274.57,375.09
343.59,-271.57,375.09
333.08,-282.07,367.59
352.59,-262.57,369.09
343.59,-277.57,367.59
346.59,-283.57,372.09
349.59,-268.57,379.59
339.08,-283.57,376.59
343.59,-271.57,384.1
352.59,-273.07,369.09
330.08,-285.07,375.09
339.08,-283.57,361.59
349.59,-273.07,366.09
340.59,-271.57,378.09
340.59,-282.07,375.09
340.59,-282.07,384.1
352.59,-273.07,382.6
336.08,-282.07,388.6
351.09,-277.57,364.59
358.59,-285.07,370.59
343.59,-277.57,370.59
334.58,-262.57,366.09
343.59,-289.57,378.09
346.59,-283.57,372.09
334.58,-291.07,376.59
348.09,-271.57,360.09
343.59,-285.07,370.59
351.09,-271.57,378.09
346.59,-273.07,358.59
355.59,-282.07,370.59
360.09,-283.57,372.09
346.59,-268.57,369.09
346.59,-283.57,372.09
348.09,-274.57,378.09
340.59,-277.57,375.09
343.59,-282.07,375.09
343.59,-277.57,381.1
346.59,-291.07,369.09
349.59,-291.07,361.59
340.59,-277.57,381.1
348.09,-285.07,388.6
351.09,-277.57,378.09
333.08,-277.57,375.09
340.59,-274.57,378.09
349.59,-283.57,376.59
355.59,-292.57,370.59
340.59,-289.57,375.09
340.59,-285.07,381.1
348.09,-285.07,384.1
348.09,-264.07,360.09
349.59,-280.57,372.09
357.09,-286.57,379.59
336.08,-277.57,367.59
355.59,-282.07,367.59
343.59,-289.57,375.09
343.59,-277.57,370.59
339.08,-276.07,366.09
342.09,-291.07,366.09
348.09,-282.07,375.09
339.08,-280.57,379.59
349.59,-283.57,376.59
334.58,-294.07,379.59
348.09,-271.57,375.09
366.09,-282.07,367.59
339.08,-283.57,355.59
330.08,-277.57,360.09
349.59,-291.07,372.09
339.08,-283.57,376.59
336.08,-274.57,367.59
340.59,-289.57,381.1
352.59,-276.07,376.59
339.08,-283.57,379.59
343.59,-285.07,375.09
346.59,-273.07,382.6
342.09,-280.57,387.1
340.59,-295.57,391.6
343.59,-282.07,370.59
339.08,-286.57,372.09
334.58,-283.57,390.1
348.09,-292.57,367.59
351.09,-277.57,384.1
340.59,-277.57,354.09
333.08,-267.07,378.09
336.08,-289.57,364.59
340.59,-274.57,378.09
348.09,-295.57,378.09
342.09,-268.57,382.6
346.59,-291.07,379.59
358.59,-285.07,367.59
369.09,-267.07,370.59
349.59,-262.57,379.59
349.59,-304.58,369.09
355.59,-285.07,370.59
355.59,-289.57,370.59
339.08,-283.57,376.59
351.09,-282.07,391.6
340.59,-285.07,370.59
351.09,-277.57,370.59
348.09,-282.07,367.59
336.08,-277.57,378.09
340.59,-271.57,367.59
343.59,-282.07,381.1
351.09,-277.57,394.6
349.59,-276.07,372.09
334.58,-283.57,376.59
351.09,-289.57,370.59
348.09,-285.07,375.09
340.59,-282.07,364.59
346.59,-280.57,366.09
358.59,-271.57,375.09
349.59,-280.57,372.09
361.59,-267.07,360.09
352.59,-280.57,372.09
343.59,-274.57,364.59
339.08,-286.57,372.09
334.58,-283.57,376.59
351.09,-271.57,381.1
352.59,-283.57,376.59
346.59,-283.57,366.09
339.08,-280.57,369.09
333.08,-289.57,370.59
348.09,-289.57,360.09
343.59,-271.57,367.59
355.59,-277.57,378.09
355.59,-271.57,367.59
346.59,-286.57,376.59
334.58,-273.07,372.09
349.59,-273.07,376.59
339.08,-280.57,379.59
343.59,-277.57,364.59
349.59,-291.07,366.09
346.59,-280.57,376.59
348.09,-277.57,357.09
346.59,-283.57,390.1
375.09,-286.57,366.09
346.59,-280.57,372.09
343.59,-277.57,378.09
351.09,-277.57,375.09
333.08,-274.57,381.1
352.59,-286.57,376.59
355.59,-292.57,364.59
348.09,-267.07,388.6
343.59,-277.57,378.09
349.59,-283.57,361.59
351.09,-285.07,370.59
339.08,-273.07,387.1
343.59,-285.07,370.59
358.59,-285.07,370.59
346.59,-280.57,366.09
342.09,-291.07,369.09
352.59,-294.07,366.09
352.59,-291.07,358.59
330.08,-285.07,381.1
346.59,-286.57,372.09
346.59,-276.07,372.09
342.09,-291.07,387.1
367.59,-276.07,369.09
355.59,-277.57,364.59
333.08,-292.57,375.09
342.09,-283.57,379.59
346.59,-283.57,379.59
342.09,-294.07,372.09
348.09,-274.57,367.59
336.08,-285.07,381.1
348.09,-274.57,378.09
360.09,-286.57,369.09
342.09,-268.57,382.6
348.09,-274.57,375.09
357.09,-286.57,376.59
349.59,-276.07,379.59
339.08,-283.57,379.59
336.08,-277.57,360.09
340.59,-282.07,370.59
349.59,-286.57,372.09
346.59,-280.57,376.59
351.09,-289.57,378.09
349.59,-273.07,376.59
342.09,-283.57,372.09
343.59,-277.57,375.09
355.59,-274.57,378.09
342.09,-276.07,366.09
330.08,-285.07,384.1
348.09,-282.07,375.09
342.09,-283.57,366.09
340.59,-271.57,370.59
342.09,-273.07,372.09
348.09,-292.57,376.59
355.59,-289.57,366.09
351.09,-274.57,370.59
343.59,-292.57,358.59
348.09,-282.07,370.59
349.59,-280.57,379.59
343.59,-268.57,370.59
343.59,-268.57,375.09
340.59,-282.07,378.09
355.59,-274.57,367.59
351.09,-277.57,367.59
346.59,-273.07,379.59
342.09,-280.57,376.59
340.59,-277.57,375.09
352.59,-276.07,366.09
357.09,-280.57,376.59
343.59,-274.57,370.59
342.09,-280.57,387.1
340.59,-274.57,384.1
352.59,-283.57,379.59
346.59,-273.07,372.09
342.09,-280.57,361.59
351.09,-282.07,384.1
351.09,-277.57,388.6
342.09,-283.57,382.6
348.09,-285.07,360.09
348.09,-277.57,375.09
343.59,-282.07,367.59
346.59,-276.07,366.09
351.09,-282.07,375.09
349.59,-265.57,372.09
355.59,-274.57,381.1
343.59,-282.07,367.59
364.59,-276.07,366.09
352.59,-294.07,372.09
340.59,-282.07,378.09
340.59,-277.57,384.1
333.08,-277.57,375.09
346.59,-276.07,366.09
340.59,-274.57,375.09
349.59,-280.57,379.59
349.59,-273.07,376.59
349.59,-283.57,387.1
348.09,-285.07,384.1
342.09,-276.07,376.59
348.09,-289.57,378.09
339.08,-286.57,387.1
355.59,-277.57,370.59
355.59,-292.57,381.1
355.59,-285.07,370.59
342.09,-298.57,372.09
355.59,-277.57,370.59
339.08,-276.07,376.59
349.59,-291.07,366.09
351.09,-274.57,384.1
339.08,-280.57,393.1
